Category,Installs
FAMILY,1000000
VIDEO_PLAYERS,5000000
FAMILY,50000
FAMILY,100000
PRODUCTIVITY,5000
GAME,10000
FAMILY,100000
SPORTS,1000000
GAME,500000
GAME,50000
GAME,500000
GAME,1000000
FAMILY,100000
GAME,1000000
GAME,100000
GAME,1000000
GAME,50000
GAME,50000
SPORTS,500000
GAME,100000
GAME,1000000
TOOLS,1000
FAMILY,10000
GAME,5000000
AUTO_AND_VEHICLES,1000
BOOKS_AND_REFERENCE,1000
GAME,100000
GAME,100000
GAME,10000
GAME,10000
GAME,10000
BOOKS_AND_REFERENCE,10000
AUTO_AND_VEHICLES,10
VIDEO_PLAYERS,10000000
EVENTS,10000
FAMILY,10000
GAME,1000000
PHOTOGRAPHY,500000
TOOLS,100
SPORTS,50000
TRAVEL_AND_LOCAL,10000
GAME,1000
VIDEO_PLAYERS,5000000
BUSINESS,1000
SHOPPING,10000
PHOTOGRAPHY,1000
PHOTOGRAPHY,10000000
NEWS_AND_MAGAZINES,10000
HEALTH_AND_FITNESS,10000
FAMILY,5000
COMICS,100
PHOTOGRAPHY,10000000
FAMILY,1000
MEDICAL,100000
PHOTOGRAPHY,10000
MEDICAL,10000
FINANCE,1000
TOOLS,5000000
FAMILY,10000000
TRAVEL_AND_LOCAL,5000
MEDICAL,100
SOCIAL,100
SHOPPING,500
TOOLS,10000
NEWS_AND_MAGAZINES,5000
BUSINESS,50
PHOTOGRAPHY,100000000
PHOTOGRAPHY,10000000
SHOPPING,100
PHOTOGRAPHY,500000
HEALTH_AND_FITNESS,100
PHOTOGRAPHY,10000000
PHOTOGRAPHY,5000000
LIFESTYLE,1000
PHOTOGRAPHY,1000000
NEWS_AND_MAGAZINES,1000
PHOTOGRAPHY,1000000
BUSINESS,100
PHOTOGRAPHY,5000000
PHOTOGRAPHY,1000
FAMILY,10000000
FAMILY,100
PHOTOGRAPHY,10000000
GAME,10000000
SPORTS,10000000
BOOKS_AND_REFERENCE,5000000
TOOLS,100000000
FAMILY,10000000
LIFESTYLE,1000000
PHOTOGRAPHY,1000000
PHOTOGRAPHY,500000
PHOTOGRAPHY,1000000
COMMUNICATION,500
BOOKS_AND_REFERENCE,10000
GAME,10000
SPORTS,1000
COMMUNICATION,5000
WEATHER,500
PRODUCTIVITY,10000
TOOLS,1000
BOOKS_AND_REFERENCE,10000
TOOLS,1000
TOOLS,1000
FAMILY,5000
FAMILY,100000
LIFESTYLE,100
FINANCE,5000
FAMILY,1000
TOOLS,100
COMMUNICATION,10
AUTO_AND_VEHICLES,100
PRODUCTIVITY,1000
SHOPPING,10000
GAME,1000
BUSINESS,100
BOOKS_AND_REFERENCE,1000
PRODUCTIVITY,100
LIFESTYLE,50
PRODUCTIVITY,100
WEATHER,1000
FAMILY,10
BUSINESS,50
BUSINESS,50
PRODUCTIVITY,50
FINANCE,100
FAMILY,500
PRODUCTIVITY,10000
SOCIAL,100
TOOLS,100
BUSINESS,100
LIBRARIES_AND_DEMO,10000
FINANCE,100
BOOKS_AND_REFERENCE,1000
BUSINESS,5
BUSINESS,500
FAMILY,1
BUSINESS,10
BOOKS_AND_REFERENCE,50000
TOOLS,100
FAMILY,100000
MEDICAL,100
MEDICAL,100
HEALTH_AND_FITNESS,1000
MEDICAL,50
MEDICAL,100
MEDICAL,50
TOOLS,10000
PERSONALIZATION,50000
MEDICAL,100
MEDICAL,50
MEDICAL,100
FAMILY,100
FAMILY,10000
TOOLS,100
MEDICAL,100
FAMILY,100000
MEDICAL,100
MEDICAL,100
FAMILY,5000
COMMUNICATION,100
MEDICAL,50
MEDICAL,100
MEDICAL,100
MEDICAL,100
FAMILY,100
MEDICAL,500
MEDICAL,50
GAME,100000
FAMILY,50
MEDICAL,1
MEDICAL,50
MEDICAL,100
FAMILY,100
MEDICAL,100
MEDICAL,100
HEALTH_AND_FITNESS,10
SPORTS,100000
MEDICAL,100
FAMILY,100
MEDICAL,50
TOOLS,1
MEDICAL,50
MEDICAL,100
MEDICAL,10
GAME,50000
MEDICAL,50
MEDICAL,100
FAMILY,1000000
ART_AND_DESIGN,100000
FAMILY,50000
FAMILY,5000
FAMILY,1000000
FAMILY,1000
FAMILY,50000
FAMILY,1000000
TOOLS,10000
FAMILY,100000
TOOLS,10000
MEDICAL,50000
TOOLS,50000
PRODUCTIVITY,1000000
BEAUTY,10000
MAPS_AND_NAVIGATION,1000000
FAMILY,10000
TOOLS,5000
NEWS_AND_MAGAZINES,100
FAMILY,1000
PRODUCTIVITY,1000
PRODUCTIVITY,100
FAMILY,1000
PRODUCTIVITY,100000
PHOTOGRAPHY,100000
TOOLS,500
PRODUCTIVITY,1000000
FAMILY,1000
PERSONALIZATION,100000
FAMILY,5000
PRODUCTIVITY,10000
PHOTOGRAPHY,5000000
PHOTOGRAPHY,10000000
SOCIAL,100
FAMILY,100000
FAMILY,100
PRODUCTIVITY,100
PHOTOGRAPHY,1000
PRODUCTIVITY,5000
TOOLS,100
PHOTOGRAPHY,500
PRODUCTIVITY,1000
FAMILY,10000
FAMILY,500
LIFESTYLE,10000
FAMILY,5000000
GAME,50000
FAMILY,50000
FAMILY,100000
SOCIAL,10000
FAMILY,1000000
NEWS_AND_MAGAZINES,1000
PHOTOGRAPHY,100
MAPS_AND_NAVIGATION,10
COMMUNICATION,100
FAMILY,1000000
NEWS_AND_MAGAZINES,10
FAMILY,500
FINANCE,10000
BOOKS_AND_REFERENCE,100
PHOTOGRAPHY,500
GAME,500
HOUSE_AND_HOME,10
GAME,1000
FAMILY,1000
PHOTOGRAPHY,100
VIDEO_PLAYERS,100
SHOPPING,10
FAMILY,10
AUTO_AND_VEHICLES,10
SHOPPING,10000
SHOPPING,100
COMMUNICATION,100
LIFESTYLE,100
PERSONALIZATION,100
FAMILY,50
ART_AND_DESIGN,5000
LIFESTYLE,100
LIFESTYLE,5
PERSONALIZATION,50
ART_AND_DESIGN,1000
BOOKS_AND_REFERENCE,50
PERSONALIZATION,10
FAMILY,100000
FOOD_AND_DRINK,5
PERSONALIZATION,50
FAMILY,5
PERSONALIZATION,10
MAPS_AND_NAVIGATION,10
FAMILY,500000
FAMILY,10
PERSONALIZATION,10
PERSONALIZATION,100
NEWS_AND_MAGAZINES,500
FAMILY,100000
FAMILY,100000
FAMILY,100
FAMILY,500000
PERSONALIZATION,50000
GAME,1000
FAMILY,10000
FAMILY,1000
PERSONALIZATION,5000
PERSONALIZATION,100
FAMILY,10000
GAME,10000000
PERSONALIZATION,50000
GAME,10000
LIFESTYLE,500
FAMILY,1000000
GAME,500
PERSONALIZATION,500
PERSONALIZATION,100
PERSONALIZATION,1000
FAMILY,100
GAME,10000000
GAME,10000000
TOOLS,10000
PERSONALIZATION,10
FAMILY,5000
PERSONALIZATION,10
PERSONALIZATION,500
FAMILY,1000
GAME,1000
PERSONALIZATION,10
FAMILY,100
COMMUNICATION,5000
TOOLS,10000
GAME,5000000
SOCIAL,0
VIDEO_PLAYERS,100
FAMILY,5000000
AUTO_AND_VEHICLES,1000
FAMILY,50000
GAME,10000000
NEWS_AND_MAGAZINES,50000
FAMILY,50000
SPORTS,1000
SPORTS,10000
TRAVEL_AND_LOCAL,10000
FAMILY,10000
BOOKS_AND_REFERENCE,10000000
TRAVEL_AND_LOCAL,50000
BOOKS_AND_REFERENCE,500000
LIFESTYLE,10000000
BOOKS_AND_REFERENCE,10000000
BOOKS_AND_REFERENCE,10000000
BOOKS_AND_REFERENCE,1000000
FAMILY,100000
NEWS_AND_MAGAZINES,1000000
BOOKS_AND_REFERENCE,50000
FAMILY,1000000
FAMILY,100000
PRODUCTIVITY,1000000
FAMILY,5000000
FAMILY,100000
BOOKS_AND_REFERENCE,5000000
NEWS_AND_MAGAZINES,500000
FAMILY,10000
HEALTH_AND_FITNESS,50000
BOOKS_AND_REFERENCE,500000
BOOKS_AND_REFERENCE,1000000
FAMILY,1000000
BOOKS_AND_REFERENCE,10000
BOOKS_AND_REFERENCE,1000000
FAMILY,100000
LIFESTYLE,50000
BOOKS_AND_REFERENCE,10000000
BOOKS_AND_REFERENCE,50000
LIFESTYLE,50000
BOOKS_AND_REFERENCE,100000
LIFESTYLE,10000000
BOOKS_AND_REFERENCE,100000
LIFESTYLE,100000
FAMILY,10000
SHOPPING,10000000
FAMILY,10000
LIFESTYLE,10000
FINANCE,50000
LIFESTYLE,1000
FINANCE,1000
FINANCE,5000
LIFESTYLE,1000
FINANCE,10000
FAMILY,5000
GAME,1000000
FINANCE,1000
BUSINESS,1000
FAMILY,10000
GAME,10000
TRAVEL_AND_LOCAL,10000
FINANCE,5000
TRAVEL_AND_LOCAL,10000
LIFESTYLE,5000
NEWS_AND_MAGAZINES,100000
FINANCE,1000
TOOLS,100000
FAMILY,100000
GAME,100000
GAME,500000
NEWS_AND_MAGAZINES,10000
FAMILY,1000000
GAME,1000000
FAMILY,10000000
LIFESTYLE,100000
FAMILY,10000000
FAMILY,10000000
FAMILY,10000000
SPORTS,5000000
GAME,10000000
FAMILY,10000000
FAMILY,10000000
BUSINESS,1000000
GAME,5000000
SOCIAL,10000000
LIFESTYLE,5000000
GAME,5000000
PHOTOGRAPHY,1000000000
PHOTOGRAPHY,10000000
FAMILY,5000000
LIFESTYLE,1000000
SOCIAL,10000000
BUSINESS,1000000
MEDICAL,100000
FAMILY,1000000
MEDICAL,5000
EVENTS,1000
GAME,1000000
TOOLS,10000
BUSINESS,100
GAME,10000000
COMMUNICATION,100000
FAMILY,1000000
FAMILY,100000
FAMILY,100000
FAMILY,1000000
MEDICAL,1000
SPORTS,10000000
SPORTS,10000000
GAME,100000000
FAMILY,10000000
GAME,10000000
SPORTS,5000000
GAME,1000000
FAMILY,5000000
GAME,5000000
SPORTS,10000000
FAMILY,5000000
FAMILY,100000
SPORTS,10000000
FAMILY,1000000
SPORTS,10000000
GAME,10000000
FAMILY,100000
SPORTS,10000000
GAME,10000000
SPORTS,5000000
FAMILY,1000000
SOCIAL,1000000
FAMILY,10000000
SPORTS,50000000
FAMILY,10000
FAMILY,100000
FAMILY,100000
SPORTS,10000000
FAMILY,5000000
FAMILY,10000000
FAMILY,10000
TRAVEL_AND_LOCAL,10000000
FAMILY,1000000
NEWS_AND_MAGAZINES,1000000
PRODUCTIVITY,5000
FAMILY,1000
COMMUNICATION,100000
FAMILY,10000
TOOLS,10000
NEWS_AND_MAGAZINES,10000
LIFESTYLE,10000
FAMILY,5000
BUSINESS,100
FAMILY,5000
TOOLS,1000
TOOLS,5000
TOOLS,1000
FAMILY,10000
TOOLS,500000
TOOLS,100000
FAMILY,1000
TOOLS,10
TOOLS,100000
FAMILY,10000
FAMILY,10000
FAMILY,5000
COMMUNICATION,10000
FAMILY,10000
FAMILY,10000
NEWS_AND_MAGAZINES,1000000
FAMILY,100
PERSONALIZATION,500
FAMILY,5000
TOOLS,1000
FAMILY,100
PERSONALIZATION,5
FAMILY,50000
FAMILY,10
TOOLS,1000000
PHOTOGRAPHY,1000
FAMILY,5000
FAMILY,0
FAMILY,5000
SOCIAL,1000
FAMILY,10
SPORTS,1000000
FAMILY,1000
FAMILY,1000000
FAMILY,100000
FAMILY,50000
FAMILY,500000
GAME,100000
BUSINESS,10
TOOLS,100
TOOLS,10
FAMILY,1
FAMILY,500
FAMILY,500
MEDICAL,10000
GAME,1000
COMMUNICATION,10000000
FAMILY,50
FAMILY,1000
PRODUCTIVITY,10
FAMILY,10
SPORTS,5
HEALTH_AND_FITNESS,10
WEATHER,50000000
FAMILY,5000
COMMUNICATION,10000
PERSONALIZATION,1000000
MAPS_AND_NAVIGATION,10000000
GAME,10000000
PRODUCTIVITY,50000000
TOOLS,10000000
FAMILY,5000000
FAMILY,1000000
FAMILY,10000000
FAMILY,5000000
FAMILY,10000000
FAMILY,1000000
GAME,5000000
FAMILY,5000000
FAMILY,10000
GAME,100000
GAME,1000000
FAMILY,5000000
SOCIAL,1000000
FAMILY,50000
GAME,10000000
FAMILY,1000000
FAMILY,5000000
HOUSE_AND_HOME,10000000
GAME,100000
GAME,1000
GAME,10000000
GAME,100000
HOUSE_AND_HOME,50000
SHOPPING,5000000
NEWS_AND_MAGAZINES,10000000
SHOPPING,1000000
GAME,100000
TOOLS,100000
PHOTOGRAPHY,50000000
FAMILY,10000
FAMILY,100000
FAMILY,10000
FAMILY,10000
FAMILY,10000
FAMILY,1000000
FAMILY,5000
FAMILY,10000
GAME,1000
TRAVEL_AND_LOCAL,5000
GAME,10000
BUSINESS,1000000
BOOKS_AND_REFERENCE,1000000
FAMILY,5000
GAME,10000
FAMILY,50000
FAMILY,1000
FAMILY,100000
FAMILY,1000
PRODUCTIVITY,5000
FAMILY,1000000
FAMILY,10000
FAMILY,50000
FAMILY,10000
SPORTS,1000000
SPORTS,5000000
NEWS_AND_MAGAZINES,50
LIFESTYLE,100000
SPORTS,100000
LIFESTYLE,1000000
HEALTH_AND_FITNESS,100000
HEALTH_AND_FITNESS,10000
LIFESTYLE,10000000
GAME,10000000
FAMILY,100000
LIFESTYLE,50000
GAME,500000
HEALTH_AND_FITNESS,50000
LIFESTYLE,1000
COMMUNICATION,5000000
FAMILY,10000000
LIFESTYLE,10000000
PRODUCTIVITY,5000000
GAME,5000000
GAME,10000000
COMMUNICATION,10000000
FAMILY,10000000
HEALTH_AND_FITNESS,500000000
VIDEO_PLAYERS,5000000
FAMILY,10000000
FAMILY,5000000
HEALTH_AND_FITNESS,5000000
FINANCE,100000000
LIFESTYLE,5000000
TOOLS,5000000
FAMILY,1000000
PRODUCTIVITY,50000000
PERSONALIZATION,50000000
GAME,5000000
FAMILY,1000000
COMMUNICATION,10000000
FAMILY,10000000
PRODUCTIVITY,10000000
VIDEO_PLAYERS,50000000
HEALTH_AND_FITNESS,5000000
FAMILY,500000
FAMILY,1000000
FAMILY,1000000
GAME,10000000
GAME,10000000
FAMILY,1000000
SPORTS,5000000
GAME,5000000
FAMILY,5000000
TRAVEL_AND_LOCAL,5000000
FAMILY,1000000
FAMILY,5000000
VIDEO_PLAYERS,1000000
FAMILY,500000
FAMILY,100000
GAME,5000000
FAMILY,1000000
GAME,1000000
FAMILY,1000000
GAME,1000000
GAME,100000
FAMILY,10000000
GAME,100000
FAMILY,1000000
GAME,500000
GAME,100000
GAME,5000000
GAME,100000
GAME,100000
GAME,100000
GAME,500000
GAME,100000
GAME,10000
GAME,100000
GAME,100000
SOCIAL,50000
FAMILY,1000000
BOOKS_AND_REFERENCE,100000000
GAME,1000000
GAME,1000000
FOOD_AND_DRINK,10000
LIFESTYLE,1000
GAME,1000000
FAMILY,100000
LIFESTYLE,50000
WEATHER,100000
MAPS_AND_NAVIGATION,10000
FAMILY,10000
SPORTS,1000
FAMILY,100000
HOUSE_AND_HOME,1000000
GAME,100000
FAMILY,100000
FINANCE,1000
FAMILY,10000
SPORTS,100
FAMILY,100000
SOCIAL,10000
COMMUNICATION,1000
BUSINESS,50000
TOOLS,10000
NEWS_AND_MAGAZINES,1000
NEWS_AND_MAGAZINES,100
SOCIAL,1000
FAMILY,1000000
GAME,500000
FAMILY,1000
LIFESTYLE,10000
LIFESTYLE,5000
FAMILY,5000
HOUSE_AND_HOME,100000
BUSINESS,1000
SPORTS,10000
FAMILY,10000
LIFESTYLE,100
GAME,1000000
FINANCE,1000
GAME,1000000
BUSINESS,10000
NEWS_AND_MAGAZINES,50000
FOOD_AND_DRINK,10000
TOOLS,100000000
TOOLS,100000
PRODUCTIVITY,100000
BOOKS_AND_REFERENCE,10000
FAMILY,5000
FAMILY,1000
TOOLS,1000
FAMILY,10000000
VIDEO_PLAYERS,1000
VIDEO_PLAYERS,10000000
VIDEO_PLAYERS,10000
COMMUNICATION,100000
VIDEO_PLAYERS,5000
TOOLS,100000
TOOLS,1000000
FINANCE,50000
FAMILY,1000
PHOTOGRAPHY,5000
COMMUNICATION,1000
TOOLS,10000000
FAMILY,50000
TOOLS,50000
FAMILY,10000
LIFESTYLE,1000
TOOLS,50000000
PRODUCTIVITY,10000000
LIFESTYLE,50000
VIDEO_PLAYERS,10000
BOOKS_AND_REFERENCE,10000
TOOLS,5000
PRODUCTIVITY,1000
FAMILY,10000
TOOLS,1000000
GAME,10000000
LIFESTYLE,5000
FOOD_AND_DRINK,50
TOOLS,10000000
COMMUNICATION,1000000
FAMILY,100
PERSONALIZATION,100000
VIDEO_PLAYERS,100000
FOOD_AND_DRINK,1000
PHOTOGRAPHY,1000000
BOOKS_AND_REFERENCE,5000
BUSINESS,100
TOOLS,100000
TOOLS,100000
HEALTH_AND_FITNESS,500
GAME,100000
TOOLS,50000
NEWS_AND_MAGAZINES,500
GAME,1000000
FAMILY,1000
TOOLS,100000
TOOLS,50000
FAMILY,10
TOOLS,1000
NEWS_AND_MAGAZINES,100000
FAMILY,5
TOOLS,100
TOOLS,500
TOOLS,100
FAMILY,100
TOOLS,5000
TOOLS,50000
GAME,1000000
BUSINESS,5000000
NEWS_AND_MAGAZINES,1000
BOOKS_AND_REFERENCE,1000
GAME,100000
BUSINESS,5000
GAME,10000000
PERSONALIZATION,10000
WEATHER,10000000
FAMILY,100000
BUSINESS,1000000
NEWS_AND_MAGAZINES,10
PERSONALIZATION,100000
PRODUCTIVITY,100000
VIDEO_PLAYERS,100000
BOOKS_AND_REFERENCE,1000
FOOD_AND_DRINK,100
PRODUCTIVITY,1000
WEATHER,1000000
NEWS_AND_MAGAZINES,100000
FAMILY,10000
FAMILY,100000
GAME,500000
BUSINESS,10000
VIDEO_PLAYERS,1000000
LIFESTYLE,10000
GAME,10000
FINANCE,100000
GAME,100
GAME,5000
GAME,100000
VIDEO_PLAYERS,50000
COMMUNICATION,100
FAMILY,1000
GAME,1000
GAME,50
PRODUCTIVITY,500
GAME,5000
BUSINESS,10
TOOLS,5000
TOOLS,5
TOOLS,10000
GAME,1000000
FAMILY,10
FAMILY,10
GAME,50000
GAME,50000
GAME,50
HEALTH_AND_FITNESS,10000
BUSINESS,100
PRODUCTIVITY,100
GAME,1000
PERSONALIZATION,1
FAMILY,100000
GAME,10000
FAMILY,1000
TOOLS,1000
LIFESTYLE,50
GAME,500000
LIFESTYLE,500
SPORTS,1000
GAME,1000
GAME,100
FAMILY,500000
GAME,50
PERSONALIZATION,100
GAME,5000
VIDEO_PLAYERS,5000
SHOPPING,100
BOOKS_AND_REFERENCE,5000
FAMILY,100
TOOLS,500
FAMILY,1
VIDEO_PLAYERS,1000
PERSONALIZATION,10
FAMILY,10
PHOTOGRAPHY,500000
FAMILY,1
PERSONALIZATION,1000
LIFESTYLE,100
LIFESTYLE,10000
PERSONALIZATION,100
BOOKS_AND_REFERENCE,10000
FAMILY,10
GAME,10000
HEALTH_AND_FITNESS,10
GAME,1
LIFESTYLE,1000
FAMILY,10000
LIFESTYLE,100000
BOOKS_AND_REFERENCE,10000
BUSINESS,10
FAMILY,1000
TOOLS,1000
BUSINESS,10
GAME,5
FAMILY,1000000000
BUSINESS,1
WEATHER,10000
TOOLS,1000000
GAME,10000000
FAMILY,5000000
GAME,10000000
PERSONALIZATION,10000000
GAME,10000000
FAMILY,10000000
VIDEO_PLAYERS,10000000
PERSONALIZATION,5000000
GAME,5000000
VIDEO_PLAYERS,10000000
COMMUNICATION,100000
FAMILY,10000
LIBRARIES_AND_DEMO,1000000
FAMILY,1000000
PHOTOGRAPHY,100000
PRODUCTIVITY,500000
TOOLS,5000
FAMILY,10000
TOOLS,10000
LIFESTYLE,10000
FINANCE,10000
VIDEO_PLAYERS,1000
VIDEO_PLAYERS,500
MEDICAL,500
FAMILY,100000
GAME,10000
FINANCE,1000
FAMILY,10000
FAMILY,500
TRAVEL_AND_LOCAL,10000
LIFESTYLE,50000
MAPS_AND_NAVIGATION,1000
FINANCE,10000
FAMILY,10000
BUSINESS,1000
FAMILY,100
BOOKS_AND_REFERENCE,1000
TRAVEL_AND_LOCAL,10000
FAMILY,10000
BOOKS_AND_REFERENCE,1000000
HEALTH_AND_FITNESS,100000
FAMILY,1000
TRAVEL_AND_LOCAL,5000
FAMILY,10000
FAMILY,100000
COMICS,5000
LIFESTYLE,10000
TRAVEL_AND_LOCAL,10000
TOOLS,50000
TRAVEL_AND_LOCAL,1000
TRAVEL_AND_LOCAL,1000000
FINANCE,1000
FINANCE,500
BUSINESS,5000
FINANCE,1000
PRODUCTIVITY,5000
FAMILY,500000
GAME,1
TRAVEL_AND_LOCAL,100
GAME,10000
PARENTING,10000
COMMUNICATION,1
FAMILY,10000
TRAVEL_AND_LOCAL,100
FAMILY,5
HEALTH_AND_FITNESS,1000
FAMILY,10000
FAMILY,100
FAMILY,100000
FAMILY,10000
FAMILY,10000
FAMILY,10000
FAMILY,50000
FAMILY,1000
LIFESTYLE,100000
FAMILY,10000
COMICS,50000
FAMILY,50000
HEALTH_AND_FITNESS,50000
NEWS_AND_MAGAZINES,10000
NEWS_AND_MAGAZINES,100
TOOLS,1000
PRODUCTIVITY,10
FAMILY,500
TOOLS,5000
FAMILY,0
FAMILY,1000000
NEWS_AND_MAGAZINES,100000
SPORTS,10000000
TRAVEL_AND_LOCAL,100000
GAME,100000000
SOCIAL,10
TRAVEL_AND_LOCAL,5000000
FAMILY,100000
GAME,10000000
SPORTS,5000
FAMILY,500000
SPORTS,1000
MEDICAL,100000
SPORTS,1000
FAMILY,1000
FAMILY,100
FAMILY,1000
FAMILY,5000
MAPS_AND_NAVIGATION,5000000
LIFESTYLE,50000
BOOKS_AND_REFERENCE,50
MAPS_AND_NAVIGATION,100
MEDICAL,500
PRODUCTIVITY,100
TRAVEL_AND_LOCAL,500
FAMILY,1000000
LIFESTYLE,1000
PARENTING,50000
TOOLS,5000
GAME,10000
LIFESTYLE,50
FAMILY,10
FAMILY,50
TRAVEL_AND_LOCAL,10000
PHOTOGRAPHY,500
VIDEO_PLAYERS,1000
PRODUCTIVITY,100000
TRAVEL_AND_LOCAL,1000
FAMILY,1000
VIDEO_PLAYERS,100
SPORTS,1000
EVENTS,500
TRAVEL_AND_LOCAL,100
MEDICAL,1000
FAMILY,1000
BUSINESS,100
MEDICAL,50
FAMILY,500
MAPS_AND_NAVIGATION,100000
LIFESTYLE,500
FAMILY,100
FAMILY,1000
BEAUTY,100
FAMILY,5000000
FAMILY,1000000
LIFESTYLE,10000
MEDICAL,5000
FAMILY,1000000
BUSINESS,500000
COMMUNICATION,500000
FAMILY,10000
TOOLS,10000
HEALTH_AND_FITNESS,5000
COMICS,500000
FAMILY,50000
FAMILY,10
NEWS_AND_MAGAZINES,1000
FINANCE,5000
FAMILY,10000
COMICS,100000
BUSINESS,1000
PRODUCTIVITY,10000
BOOKS_AND_REFERENCE,1000
PRODUCTIVITY,1000
BOOKS_AND_REFERENCE,10000
FAMILY,500
FAMILY,500
MAPS_AND_NAVIGATION,100
PRODUCTIVITY,1000
SPORTS,100000
FAMILY,50000
FAMILY,5000
COMMUNICATION,50000
FAMILY,10000
SOCIAL,500
COMMUNICATION,10000
BOOKS_AND_REFERENCE,500000
SPORTS,100000
FINANCE,5000
FAMILY,100
FAMILY,100000
FAMILY,100000
BUSINESS,5000
TOOLS,500000
TOOLS,10000
TOOLS,1000000
TOOLS,100000
FAMILY,500
COMMUNICATION,5000
LIFESTYLE,100
COMMUNICATION,10
COMMUNICATION,500
NEWS_AND_MAGAZINES,100
FINANCE,100000
GAME,100000
PHOTOGRAPHY,10000000
LIFESTYLE,500000
FAMILY,100000
PHOTOGRAPHY,100000000
SOCIAL,100
HEALTH_AND_FITNESS,1000
PERSONALIZATION,50000
FAMILY,100000
FAMILY,10000000
SPORTS,100000
PERSONALIZATION,1000
PHOTOGRAPHY,10000
WEATHER,5000000
FAMILY,100000
FAMILY,1000000
FAMILY,1000
SPORTS,50000000
MAPS_AND_NAVIGATION,50000000
SPORTS,100000
FAMILY,50000000
PHOTOGRAPHY,5000000
COMICS,5000
FAMILY,5000
PERSONALIZATION,100000
FAMILY,10000000
FAMILY,10000
GAME,50000000
SOCIAL,100000
FAMILY,10000000
SOCIAL,10000000
GAME,1000000
TOOLS,5000000
FAMILY,1000000
GAME,10000000
FAMILY,100
FAMILY,10000000
GAME,10000000
GAME,1000
GAME,10000
FAMILY,10000
COMMUNICATION,10000
COMMUNICATION,50000
VIDEO_PLAYERS,1000000
FAMILY,50000
FAMILY,100000
FAMILY,5000000
GAME,10000000
FAMILY,10000
HEALTH_AND_FITNESS,1000
TOOLS,100000
FAMILY,50000
FAMILY,1000
FAMILY,5000000
GAME,100000
HEALTH_AND_FITNESS,1000000
GAME,500000
FAMILY,1000
FAMILY,1000
FAMILY,1000
FAMILY,1000
FAMILY,100000
FAMILY,5000
GAME,1000000
BUSINESS,1000
TOOLS,5000
FAMILY,10000
LIFESTYLE,50
LIFESTYLE,10
FAMILY,50
PHOTOGRAPHY,50000
FAMILY,50000
BUSINESS,100
FAMILY,100000
GAME,1000000
BUSINESS,100000
LIFESTYLE,1000
SPORTS,10000
TOOLS,1000
AUTO_AND_VEHICLES,500
SOCIAL,1000
MEDICAL,10000
MEDICAL,500
TOOLS,100000
PHOTOGRAPHY,1000
FAMILY,100
LIFESTYLE,1000
TOOLS,10000
PHOTOGRAPHY,5
NEWS_AND_MAGAZINES,1000
LIFESTYLE,5000
FAMILY,10000
PHOTOGRAPHY,10000000
SOCIAL,1000
PRODUCTIVITY,1000
SOCIAL,500
TOOLS,1000
FAMILY,100
VIDEO_PLAYERS,5000
FAMILY,100
FAMILY,1000
AUTO_AND_VEHICLES,10
PHOTOGRAPHY,100
VIDEO_PLAYERS,100
FOOD_AND_DRINK,10
FAMILY,100
MAPS_AND_NAVIGATION,1000
TOOLS,10
SOCIAL,1000
SOCIAL,1000
AUTO_AND_VEHICLES,100000
VIDEO_PLAYERS,50000
SPORTS,100
VIDEO_PLAYERS,500
FAMILY,500
BOOKS_AND_REFERENCE,1000
PHOTOGRAPHY,1000000
GAME,1000000
TOOLS,500
TRAVEL_AND_LOCAL,1000
SPORTS,500
TRAVEL_AND_LOCAL,100
FAMILY,1000
BUSINESS,100
TOOLS,10
TRAVEL_AND_LOCAL,1000
NEWS_AND_MAGAZINES,100
GAME,1000000
PHOTOGRAPHY,5000000
TRAVEL_AND_LOCAL,10
FAMILY,100000
GAME,50000
SHOPPING,1000
HEALTH_AND_FITNESS,10
PHOTOGRAPHY,10000000
FINANCE,100000
NEWS_AND_MAGAZINES,100
GAME,5000000
VIDEO_PLAYERS,1000
TOOLS,10000
FAMILY,10
PHOTOGRAPHY,500000
NEWS_AND_MAGAZINES,50
PHOTOGRAPHY,1000000
MEDICAL,1000000
LIFESTYLE,5000000
VIDEO_PLAYERS,100000
TOOLS,10000
GAME,10000
FOOD_AND_DRINK,10
BUSINESS,100000
FAMILY,100
FAMILY,100000
PERSONALIZATION,100000000
HEALTH_AND_FITNESS,100000
FAMILY,50000
GAME,10000000
FAMILY,50000
NEWS_AND_MAGAZINES,50
SHOPPING,100000
PHOTOGRAPHY,1000000
MEDICAL,500000
PHOTOGRAPHY,10000000
PRODUCTIVITY,1000000
GAME,5000000
GAME,10000
SHOPPING,100000
TOOLS,100000
TOOLS,500
MEDICAL,100000
SHOPPING,1000000
HEALTH_AND_FITNESS,10000
BEAUTY,1000
SPORTS,1000
BOOKS_AND_REFERENCE,10000
SPORTS,10
AUTO_AND_VEHICLES,500
FAMILY,1000
PHOTOGRAPHY,100000
FAMILY,10
FINANCE,10
TRAVEL_AND_LOCAL,1000
FAMILY,10
TRAVEL_AND_LOCAL,100
FINANCE,500
FAMILY,1000
TOOLS,100000
SOCIAL,100
LIFESTYLE,10
HEALTH_AND_FITNESS,1
LIFESTYLE,10
PHOTOGRAPHY,1000
FAMILY,1000
LIFESTYLE,10
BOOKS_AND_REFERENCE,5000
AUTO_AND_VEHICLES,10000
BUSINESS,5000
COMMUNICATION,1000
HEALTH_AND_FITNESS,50000
